nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor
municipal,Quindío,Pijao,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,2.0
municipal,Quindío,Quimbaya,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Quindío,Quimbaya,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,59.0
municipal,Quindío,Quimbaya,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Quimbaya,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Quimbaya,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,5056.0
municipal,Quindío,Quimbaya,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,1822.0
municipal,Quindío,Quimbaya,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,1794.0
municipal,Quindío,Quimbaya,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Quimbaya,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Quindío,Quimbaya,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,28.0
municipal,Quindío,Quimbaya,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,310.0
municipal,Quindío,Quimbaya,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,4.0
municipal,Quindío,Quimbaya,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Quimbaya,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Salento,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Salento,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,3.0
municipal,Quindío,Salento,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Salento,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Salento,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,486.0
municipal,Quindío,Salento,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,385.0
municipal,Quindío,Salento,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,101.0
municipal,Quindío,Salento,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Salento,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Quindío,Salento,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,10.0
municipal,Quindío,Salento,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,122.0
municipal,Quindío,Salento,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Salento,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Quindío,Salento,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,472.0
municipal,Caldas,Aguadas,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,472.0
municipal,Caldas,Aguadas,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,78.0
municipal,Caldas,Aguadas,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,26.0
municipal,Caldas,Aguadas,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,2.0
municipal,Caldas,Aguadas,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aguadas,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,4.0
municipal,Caldas,Anserma,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Anserma,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Anserma,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Anserma,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Anserma,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,1053.0
municipal,Caldas,Anserma,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,943.0
municipal,Caldas,Anserma,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,110.0
municipal,Caldas,Anserma,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Anserma,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Anserma,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,28.0
municipal,Caldas,Anserma,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,4.0
municipal,Caldas,Anserma,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,5.0
municipal,Caldas,Anserma,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Anserma,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,3.0
municipal,Caldas,Aránzazu,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aránzazu,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,6.0
municipal,Caldas,Aránzazu,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aránzazu,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aránzazu,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,414.0
municipal,Caldas,Aránzazu,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,400.0
municipal,Caldas,Aránzazu,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,14.0
municipal,Caldas,Aránzazu,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aránzazu,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aránzazu,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,20.0
municipal,Caldas,Aránzazu,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,2.0
municipal,Caldas,Aránzazu,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aránzazu,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Aránzazu,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Belalcázar,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Belalcázar,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,6.0
municipal,Caldas,Belalcázar,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Belalcázar,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Belalcázar,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,648.0
municipal,Caldas,Belalcázar,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,563.0
municipal,Caldas,Belalcázar,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,112.0
municipal,Caldas,Belalcázar,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Belalcázar,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Belalcázar,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,12.0
municipal,Caldas,Belalcázar,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Belalcázar,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Belalcázar,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Belalcázar,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Chinchiná,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Chinchiná,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,28.0
municipal,Caldas,Chinchiná,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Chinchiná,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Chinchiná,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,540.0
municipal,Caldas,Chinchiná,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,471.0
municipal,Caldas,Chinchiná,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,69.0
municipal,Caldas,Chinchiná,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Chinchiná,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Chinchiná,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,4.0
municipal,Caldas,Chinchiná,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,3.0
municipal,Caldas,Chinchiná,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Chinchiná,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Chinchiná,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Filadelfia,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Filadelfia,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Filadelfia,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Filadelfia,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Filadelfia,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,132.0
municipal,Caldas,Filadelfia,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,127.0
municipal,Caldas,Filadelfia,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,5.0
municipal,Caldas,Filadelfia,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Filadelfia,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Filadelfia,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,14.0
municipal,Caldas,Filadelfia,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Filadelfia,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,3.0
municipal,Caldas,Filadelfia,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Filadelfia,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,La Dorada,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Dorada,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Dorada,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Dorada,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Dorada,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,80.0
municipal,Caldas,La Dorada,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,80.0
municipal,Caldas,La Dorada,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,3.0
municipal,Caldas,La Dorada,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Dorada,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,La Dorada,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,La Dorada,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Dorada,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Dorada,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Dorada,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,La Merced,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Merced,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Merced,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Merced,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Merced,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,63.0
municipal,Caldas,La Merced,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,60.0
municipal,Caldas,La Merced,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,3.0
municipal,Caldas,La Merced,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Merced,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,La Merced,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,10.0
municipal,Caldas,La Merced,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Merced,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Merced,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,La Merced,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manizales,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,5.0
municipal,Caldas,Manizales,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,211.0
municipal,Caldas,Manizales,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manizales,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manizales,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,4000.0
municipal,Caldas,Manizales,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,10000.0
municipal,Caldas,Manizales,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,1500.0
municipal,Caldas,Manizales,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manizales,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,10.0
municipal,Caldas,Manizales,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,33.0
municipal,Caldas,Manizales,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,4.0
municipal,Caldas,Manizales,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,2.0
municipal,Caldas,Manizales,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Manizales,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Manzanares,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manzanares,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manzanares,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manzanares,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manzanares,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,88.0
municipal,Caldas,Manzanares,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,88.0
municipal,Caldas,Manzanares,Vivienda,3is_vivdestruidas,"Viviendas destruidas (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Manzanares,Vivienda,3is_colapsos,"Colapsos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manzanares,Salud,3is_salud,"Puntos de salud afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manzanares,Educación,3is_educativos,"Puntos educativos afectados (3iS, oficial)",Número,3iS-Sheets,4.0
municipal,Caldas,Manzanares,Instituciones,3is_comunitarios,"Puntos comunitarios afectados (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Manzanares,Infraestructura,3is_vias,"Vías afectadas (3iS, oficial)",Número,3iS-Sheets,1.0
municipal,Caldas,Manzanares,Infraestructura,3is_aeropuertos,"Aeropuertos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Manzanares,Infraestructura,3is_acueductos,"Acueductos afectados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Marmato,Impacto humano,3is_fallecidos,"Fallecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Marmato,Impacto humano,3is_heridos,"Heridos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Marmato,Impacto humano,3is_desaparecidos,"Desaparecidos (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Marmato,Impacto humano,3is_rescatados,"Rescatados (3iS, oficial)",Número,3iS-Sheets,0.0
municipal,Caldas,Marmato,Impacto humano,3is_familias,"Familias afectadas (3iS, oficial)",Número,3iS-Sheets,96.0
municipal,Caldas,Marmato,Vivienda,3is_vivaveriadas,"Viviendas averiadas (3iS, oficial)",Número,3iS-Sheets,86.0
